policy,tau_c,tau_r,C_h,automation_rate_mean,automation_rate_std,exposure_rate_mean,exposure_rate_std,leakage_rate_mean,leakage_rate_std,system_f1_mean,system_f1_std,expected_cost_mean,expected_cost_std,human_cost_mean,human_cost_std,error_cost_mean,error_cost_std,leak_cost_mean,leak_cost_std
privacy_triggered,0.85,0.6,5.0,0.25,0.07106335201775947,0.2136973644662544,0.07380519786658933,0.05469378825115575,0.03884725341598576,0.9861673042172313,0.00919002668095645,4.600791658401489,0.39305265680348744,3.75,0.3553167600887974,0.164,0.09633275663033837,0.6867916584014893,0.4946694918546935
privacy_triggered,0.85,0.6,10.0,0.25,0.07106335201775947,0.2136973644662544,0.07380519786658933,0.05469378825115575,0.03884725341598576,0.9861673042172313,0.00919002668095645,8.350791658401489,0.5211411967300669,7.5,0.7106335201775948,0.164,0.09633275663033837,0.6867916584014893,0.4946694918546935
privacy_triggered,0.85,0.6,20.0,0.25,0.07106335201775947,0.2136973644662544,0.07380519786658933,0.05469378825115575,0.03884725341598576,0.9861673042172313,0.00919002668095645,15.85079165840149,1.123958922179623,15.0,1.4212670403551897,0.164,0.09633275663033837,0.6867916584014893,0.4946694918546935
privacy_triggered,0.85,0.6,40.0,0.25,0.07106335201775947,0.2136973644662544,0.07380519786658933,0.05469378825115575,0.03884725341598576,0.9861673042172313,0.00919002668095645,30.850791658401487,2.505329256282104,30.0,2.8425340807103794,0.164,0.09633275663033837,0.6867916584014893,0.4946694918546935
privacy_triggered,0.9,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.9,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
